image_name,category,result
add_0999.png,addition,119.0
add_1000.png,addition,66.0
sub_0001.png,subtraction,-10.0
sub_0002.png,subtraction,-41.0
sub_0003.png,subtraction,-72.0
sub_0004.png,subtraction,-35.0
sub_0005.png,subtraction,41.0
sub_0006.png,subtraction,44.0
sub_0007.png,subtraction,87.0
sub_0008.png,subtraction,-7.0
sub_0009.png,subtraction,0.0
sub_0010.png,subtraction,-23.0
sub_0011.png,subtraction,-19.0
sub_0012.png,subtraction,-36.0
sub_0013.png,subtraction,-5.0
sub_0014.png,subtraction,-10.0
sub_0015.png,subtraction,16.0
sub_0016.png,subtraction,-50.0
sub_0017.png,subtraction,19.0
sub_0018.png,subtraction,33.0
sub_0019.png,subtraction,-54.0
sub_0020.png,subtraction,-18.0
sub_0021.png,subtraction,52.0
sub_0022.png,subtraction,81.0
sub_0023.png,subtraction,29.0
sub_0024.png,subtraction,8.0
sub_0025.png,subtraction,29.0
sub_0026.png,subtraction,46.0
sub_0027.png,subtraction,-17.0
sub_0028.png,subtraction,30.0
sub_0029.png,subtraction,-22.0
sub_0030.png,subtraction,-29.0
sub_0031.png,subtraction,-33.0
sub_0032.png,subtraction,-11.0
sub_0033.png,subtraction,20.0
sub_0034.png,subtraction,-51.0
sub_0035.png,subtraction,-17.0
sub_0036.png,subtraction,-51.0
sub_0037.png,subtraction,-25.0
sub_0038.png,subtraction,92.0
sub_0039.png,subtraction,-15.0
sub_0040.png,subtraction,-18.0
sub_0041.png,subtraction,-30.0
sub_0042.png,subtraction,26.0
sub_0043.png,subtraction,-51.0
sub_0044.png,subtraction,-73.0
sub_0045.png,subtraction,-23.0
sub_0046.png,subtraction,-26.0
sub_0047.png,subtraction,11.0
sub_0048.png,subtraction,-2.0
sub_0049.png,subtraction,13.0
sub_0050.png,subtraction,-69.0
sub_0051.png,subtraction,-2.0
sub_0052.png,subtraction,-3.0
sub_0053.png,subtraction,51.0
sub_0054.png,subtraction,-44.0
sub_0055.png,subtraction,-7.0
sub_0056.png,subtraction,43.0
sub_0057.png,subtraction,52.0
sub_0058.png,subtraction,-50.0
sub_0059.png,subtraction,-15.0
sub_0060.png,subtraction,-8.0
sub_0061.png,subtraction,52.0
sub_0062.png,subtraction,17.0
sub_0063.png,subtraction,39.0
sub_0064.png,subtraction,-47.0
sub_0065.png,subtraction,49.0
sub_0066.png,subtraction,-33.0
sub_0067.png,subtraction,-44.0
sub_0068.png,subtraction,27.0
sub_0069.png,subtraction,-88.0
sub_0070.png,subtraction,-37.0
sub_0071.png,subtraction,-82.0
sub_0072.png,subtraction,-2.0
sub_0073.png,subtraction,-48.0
sub_0074.png,subtraction,-57.0
sub_0075.png,subtraction,-27.0
sub_0076.png,subtraction,-72.0
sub_0077.png,subtraction,53.0
sub_0078.png,subtraction,88.0
sub_0079.png,subtraction,16.0
sub_0080.png,subtraction,72.0
sub_0081.png,subtraction,-12.0
sub_0082.png,subtraction,20.0
sub_0083.png,subtraction,62.0
sub_0084.png,subtraction,45.0
sub_0085.png,subtraction,-30.0
sub_0086.png,subtraction,-23.0
sub_0087.png,subtraction,-33.0
sub_0088.png,subtraction,-48.0
sub_0089.png,subtraction,64.0
sub_0090.png,subtraction,9.0
sub_0091.png,subtraction,-65.0
sub_0092.png,subtraction,-5.0
sub_0093.png,subtraction,56.0
sub_0094.png,subtraction,55.0
sub_0095.png,subtraction,-51.0
sub_0096.png,subtraction,-8.0
sub_0097.png,subtraction,-50.0
sub_0098.png,subtraction,64.0
sub_0099.png,subtraction,0.0
sub_0100.png,subtraction,41.0
sub_0101.png,subtraction,-32.0
sub_0102.png,subtraction,-30.0
sub_0103.png,subtraction,-9.0
sub_0104.png,subtraction,20.0
sub_0105.png,subtraction,33.0
sub_0106.png,subtraction,42.0
sub_0107.png,subtraction,1.0
sub_0108.png,subtraction,-11.0
sub_0109.png,subtraction,-47.0
sub_0110.png,subtraction,-57.0
sub_0111.png,subtraction,-41.0
sub_0112.png,subtraction,45.0
sub_0113.png,subtraction,14.0
sub_0114.png,subtraction,8.0
sub_0115.png,subtraction,27.0
sub_0116.png,subtraction,-14.0
sub_0117.png,subtraction,-4.0
sub_0118.png,subtraction,4.0
sub_0119.png,subtraction,11.0
sub_0120.png,subtraction,52.0
sub_0121.png,subtraction,44.0
sub_0122.png,subtraction,34.0
sub_0123.png,subtraction,-14.0
sub_0124.png,subtraction,-40.0
sub_0125.png,subtraction,51.0
sub_0126.png,subtraction,-40.0
sub_0127.png,subtraction,-47.0
sub_0128.png,subtraction,8.0
sub_0129.png,subtraction,7.0
sub_0130.png,subtraction,72.0
sub_0131.png,subtraction,24.0
sub_0132.png,subtraction,-10.0
sub_0133.png,subtraction,20.0
sub_0134.png,subtraction,11.0
sub_0135.png,subtraction,25.0
sub_0136.png,subtraction,23.0
sub_0137.png,subtraction,19.0
sub_0138.png,subtraction,-39.0
sub_0139.png,subtraction,-47.0
sub_0140.png,subtraction,25.0
sub_0141.png,subtraction,-19.0
sub_0142.png,subtraction,-14.0
sub_0143.png,subtraction,29.0
sub_0144.png,subtraction,23.0
sub_0145.png,subtraction,2.0
sub_0146.png,subtraction,-41.0
sub_0147.png,subtraction,-7.0
sub_0148.png,subtraction,41.0
sub_0149.png,subtraction,18.0
sub_0150.png,subtraction,-51.0
sub_0151.png,subtraction,2.0
sub_0152.png,subtraction,19.0
sub_0153.png,subtraction,66.0
sub_0154.png,subtraction,-53.0
sub_0155.png,subtraction,12.0
sub_0156.png,subtraction,3.0
sub_0157.png,subtraction,-26.0
sub_0158.png,subtraction,26.0
sub_0159.png,subtraction,-33.0
sub_0160.png,subtraction,-59.0
sub_0161.png,subtraction,5.0
sub_0162.png,subtraction,44.0
sub_0163.png,subtraction,-11.0
sub_0164.png,subtraction,37.0
sub_0165.png,subtraction,-20.0
sub_0166.png,subtraction,-61.0
sub_0167.png,subtraction,24.0
sub_0168.png,subtraction,61.0
sub_0169.png,subtraction,24.0
sub_0170.png,subtraction,-8.0
sub_0171.png,subtraction,-72.0
sub_0172.png,subtraction,13.0
sub_0173.png,subtraction,-95.0
sub_0174.png,subtraction,17.0
sub_0175.png,subtraction,7.0
sub_0176.png,subtraction,17.0
sub_0177.png,subtraction,43.0
sub_0178.png,subtraction,-24.0
sub_0179.png,subtraction,-76.0
sub_0180.png,subtraction,-35.0
sub_0181.png,subtraction,-5.0
sub_0182.png,subtraction,-15.0
sub_0183.png,subtraction,-74.0
sub_0184.png,subtraction,-65.0
sub_0185.png,subtraction,50.0
sub_0186.png,subtraction,-85.0
sub_0187.png,subtraction,85.0
sub_0188.png,subtraction,83.0
sub_0189.png,subtraction,-82.0
sub_0190.png,subtraction,4.0
sub_0191.png,subtraction,30.0
sub_0192.png,subtraction,39.0
sub_0193.png,subtraction,69.0
sub_0194.png,subtraction,33.0
sub_0195.png,subtraction,-29.0
sub_0196.png,subtraction,-55.0
sub_0197.png,subtraction,34.0
sub_0198.png,subtraction,48.0
sub_0199.png,subtraction,23.0
sub_0200.png,subtraction,78.0
sub_0201.png,subtraction,-27.0
sub_0202.png,subtraction,64.0
sub_0203.png,subtraction,46.0
sub_0204.png,subtraction,-32.0
sub_0205.png,subtraction,8.0
sub_0206.png,subtraction,3.0
sub_0207.png,subtraction,6.0
sub_0208.png,subtraction,-45.0
sub_0209.png,subtraction,-53.0
sub_0210.png,subtraction,33.0
sub_0211.png,subtraction,-22.0
sub_0212.png,subtraction,-42.0
sub_0213.png,subtraction,-82.0
sub_0214.png,subtraction,11.0
sub_0215.png,subtraction,6.0
sub_0216.png,subtraction,16.0
sub_0217.png,subtraction,32.0
sub_0218.png,subtraction,38.0
sub_0219.png,subtraction,-18.0
sub_0220.png,subtraction,-4.0
sub_0221.png,subtraction,-16.0
sub_0222.png,subtraction,-84.0
sub_0223.png,subtraction,-5.0
sub_0224.png,subtraction,5.0
sub_0225.png,subtraction,-22.0
sub_0226.png,subtraction,-26.0
sub_0227.png,subtraction,-7.0
sub_0228.png,subtraction,-60.0
sub_0229.png,subtraction,-55.0
sub_0230.png,subtraction,23.0
sub_0231.png,subtraction,51.0
sub_0232.png,subtraction,-57.0
sub_0233.png,subtraction,-29.0
sub_0234.png,subtraction,48.0
sub_0235.png,subtraction,-18.0
sub_0236.png,subtraction,-9.0
sub_0237.png,subtraction,-23.0
sub_0238.png,subtraction,-46.0
sub_0239.png,subtraction,72.0
sub_0240.png,subtraction,-80.0
sub_0241.png,subtraction,-42.0
sub_0242.png,subtraction,-35.0
sub_0243.png,subtraction,4.0
sub_0244.png,subtraction,7.0
sub_0245.png,subtraction,-25.0
sub_0246.png,subtraction,17.0
sub_0247.png,subtraction,-51.0
sub_0248.png,subtraction,18.0
sub_0249.png,subtraction,53.0
sub_0250.png,subtraction,56.0
sub_0251.png,subtraction,96.0
sub_0252.png,subtraction,33.0
sub_0253.png,subtraction,-12.0
sub_0254.png,subtraction,41.0
sub_0255.png,subtraction,-2.0
sub_0256.png,subtraction,46.0
sub_0257.png,subtraction,70.0
sub_0258.png,subtraction,-5.0
sub_0259.png,subtraction,-15.0
sub_0260.png,subtraction,50.0
sub_0261.png,subtraction,-15.0
sub_0262.png,subtraction,10.0
sub_0263.png,subtraction,-1.0
sub_0264.png,subtraction,15.0
sub_0265.png,subtraction,-8.0
sub_0266.png,subtraction,-20.0
sub_0267.png,subtraction,-77.0
sub_0268.png,subtraction,19.0
sub_0269.png,subtraction,63.0
sub_0270.png,subtraction,62.0
sub_0271.png,subtraction,-81.0
sub_0272.png,subtraction,9.0
sub_0273.png,subtraction,-12.0
sub_0274.png,subtraction,-34.0
sub_0275.png,subtraction,-36.0
sub_0276.png,subtraction,-33.0
sub_0277.png,subtraction,47.0
sub_0278.png,subtraction,-49.0
sub_0279.png,subtraction,26.0
sub_0280.png,subtraction,-49.0
sub_0281.png,subtraction,93.0
sub_0282.png,subtraction,28.0
sub_0283.png,subtraction,55.0
sub_0284.png,subtraction,-43.0
sub_0285.png,subtraction,11.0
sub_0286.png,subtraction,5.0
sub_0287.png,subtraction,-31.0
sub_0288.png,subtraction,-3.0
sub_0289.png,subtraction,-24.0
sub_0290.png,subtraction,-3.0
sub_0291.png,subtraction,-43.0
sub_0292.png,subtraction,-45.0
sub_0293.png,subtraction,32.0
sub_0294.png,subtraction,-43.0
sub_0295.png,subtraction,-4.0
sub_0296.png,subtraction,6.0
sub_0297.png,subtraction,11.0
sub_0298.png,subtraction,5.0
sub_0299.png,subtraction,-43.0
sub_0300.png,subtraction,26.0
sub_0301.png,subtraction,10.0
sub_0302.png,subtraction,-37.0
sub_0303.png,subtraction,50.0
sub_0304.png,subtraction,27.0
sub_0305.png,subtraction,46.0
sub_0306.png,subtraction,-28.0
sub_0307.png,subtraction,14.0
sub_0308.png,subtraction,-33.0
sub_0309.png,subtraction,18.0
sub_0310.png,subtraction,-43.0
sub_0311.png,subtraction,37.0
sub_0312.png,subtraction,-26.0
sub_0313.png,subtraction,-44.0
sub_0314.png,subtraction,42.0
sub_0315.png,subtraction,45.0
sub_0316.png,subtraction,-63.0
sub_0317.png,subtraction,-8.0
sub_0318.png,subtraction,77.0
sub_0319.png,subtraction,30.0
sub_0320.png,subtraction,-60.0
sub_0321.png,subtraction,32.0
sub_0322.png,subtraction,13.0
sub_0323.png,subtraction,-45.0
sub_0324.png,subtraction,-34.0
sub_0325.png,subtraction,46.0
sub_0326.png,subtraction,-9.0
sub_0327.png,subtraction,-49.0
sub_0328.png,subtraction,-15.0
sub_0329.png,subtraction,41.0
sub_0330.png,subtraction,-9.0
sub_0331.png,subtraction,-72.0
sub_0332.png,subtraction,-43.0
sub_0333.png,subtraction,80.0
sub_0334.png,subtraction,17.0
sub_0335.png,subtraction,-8.0
sub_0336.png,subtraction,-14.0
sub_0337.png,subtraction,1.0
sub_0338.png,subtraction,-82.0
sub_0339.png,subtraction,-6.0
sub_0340.png,subtraction,12.0
sub_0341.png,subtraction,5.0
sub_0342.png,subtraction,19.0
sub_0343.png,subtraction,-28.0
sub_0344.png,subtraction,-36.0
sub_0345.png,subtraction,-5.0
sub_0346.png,subtraction,47.0
sub_0347.png,subtraction,54.0
sub_0348.png,subtraction,47.0
sub_0349.png,subtraction,55.0
sub_0350.png,subtraction,10.0
sub_0351.png,subtraction,-32.0
sub_0352.png,subtraction,14.0
sub_0353.png,subtraction,-7.0
sub_0354.png,subtraction,-46.0
sub_0355.png,subtraction,-10.0
sub_0356.png,subtraction,-22.0
sub_0357.png,subtraction,9.0
sub_0358.png,subtraction,3.0
sub_0359.png,subtraction,63.0
sub_0360.png,subtraction,-33.0
sub_0361.png,subtraction,-60.0
sub_0362.png,subtraction,42.0
sub_0363.png,subtraction,-27.0
sub_0364.png,subtraction,2.0
sub_0365.png,subtraction,-27.0
sub_0366.png,subtraction,-4.0
sub_0367.png,subtraction,23.0
sub_0368.png,subtraction,18.0
sub_0369.png,subtraction,-76.0
sub_0370.png,subtraction,-9.0
sub_0371.png,subtraction,17.0
sub_0372.png,subtraction,-1.0
sub_0373.png,subtraction,-22.0
sub_0374.png,subtraction,-10.0
sub_0375.png,subtraction,6.0
sub_0376.png,subtraction,-58.0
sub_0377.png,subtraction,88.0
sub_0378.png,subtraction,40.0
sub_0379.png,subtraction,-21.0
sub_0380.png,subtraction,-8.0
sub_0381.png,subtraction,6.0
sub_0382.png,subtraction,-15.0
sub_0383.png,subtraction,-28.0
sub_0384.png,subtraction,-11.0
sub_0385.png,subtraction,47.0
sub_0386.png,subtraction,10.0
sub_0387.png,subtraction,-20.0
sub_0388.png,subtraction,-62.0
sub_0389.png,subtraction,70.0
sub_0390.png,subtraction,21.0
sub_0391.png,subtraction,-52.0
sub_0392.png,subtraction,-7.0
sub_0393.png,subtraction,-12.0
sub_0394.png,subtraction,31.0
sub_0395.png,subtraction,56.0
sub_0396.png,subtraction,56.0
sub_0397.png,subtraction,-27.0
sub_0398.png,subtraction,-46.0
sub_0399.png,subtraction,17.0
sub_0400.png,subtraction,-33.0
sub_0401.png,subtraction,42.0
sub_0402.png,subtraction,16.0
sub_0403.png,subtraction,-40.0
sub_0404.png,subtraction,-39.0
sub_0405.png,subtraction,-13.0
sub_0406.png,subtraction,-71.0
sub_0407.png,subtraction,-10.0
sub_0408.png,subtraction,-83.0
sub_0409.png,subtraction,23.0
sub_0410.png,subtraction,49.0
sub_0411.png,subtraction,-4.0
sub_0412.png,subtraction,-30.0
sub_0413.png,subtraction,14.0
sub_0414.png,subtraction,-41.0
sub_0415.png,subtraction,41.0
sub_0416.png,subtraction,25.0
sub_0417.png,subtraction,-34.0
sub_0418.png,subtraction,62.0
sub_0419.png,subtraction,-89.0
sub_0420.png,subtraction,-2.0
sub_0421.png,subtraction,54.0
sub_0422.png,subtraction,20.0
sub_0423.png,subtraction,-4.0
sub_0424.png,subtraction,-15.0
sub_0425.png,subtraction,-27.0
sub_0426.png,subtraction,-11.0
sub_0427.png,subtraction,10.0
sub_0428.png,subtraction,76.0
sub_0429.png,subtraction,-24.0
sub_0430.png,subtraction,-24.0
sub_0431.png,subtraction,41.0
sub_0432.png,subtraction,-27.0
sub_0433.png,subtraction,-1.0
sub_0434.png,subtraction,-37.0
sub_0435.png,subtraction,54.0
sub_0436.png,subtraction,-20.0
sub_0437.png,subtraction,-43.0
sub_0438.png,subtraction,-57.0
sub_0439.png,subtraction,49.0
sub_0440.png,subtraction,69.0
sub_0441.png,subtraction,12.0
sub_0442.png,subtraction,-35.0
sub_0443.png,subtraction,-41.0
sub_0444.png,subtraction,-71.0
sub_0445.png,subtraction,-46.0
sub_0446.png,subtraction,-43.0
sub_0447.png,subtraction,56.0
sub_0448.png,subtraction,-59.0
sub_0449.png,subtraction,34.0
sub_0450.png,subtraction,-24.0
sub_0451.png,subtraction,53.0
sub_0452.png,subtraction,50.0
sub_0453.png,subtraction,-6.0
sub_0454.png,subtraction,-74.0
sub_0455.png,subtraction,27.0
sub_0456.png,subtraction,-26.0
sub_0457.png,subtraction,-38.0
sub_0458.png,subtraction,-23.0
sub_0459.png,subtraction,-18.0
sub_0460.png,subtraction,1.0
sub_0461.png,subtraction,-19.0
sub_0462.png,subtraction,47.0
sub_0463.png,subtraction,54.0
sub_0464.png,subtraction,57.0
sub_0465.png,subtraction,-13.0
sub_0466.png,subtraction,4.0
sub_0467.png,subtraction,-67.0
sub_0468.png,subtraction,-47.0
sub_0469.png,subtraction,-25.0
sub_0470.png,subtraction,37.0
sub_0471.png,subtraction,-18.0
sub_0472.png,subtraction,23.0
sub_0473.png,subtraction,74.0
sub_0474.png,subtraction,-44.0
sub_0475.png,subtraction,55.0
sub_0476.png,subtraction,5.0
sub_0477.png,subtraction,-6.0
sub_0478.png,subtraction,-30.0
sub_0479.png,subtraction,24.0
sub_0480.png,subtraction,-50.0
sub_0481.png,subtraction,-51.0
sub_0482.png,subtraction,30.0
sub_0483.png,subtraction,-22.0
sub_0484.png,subtraction,46.0
sub_0485.png,subtraction,2.0
sub_0486.png,subtraction,-8.0
sub_0487.png,subtraction,66.0
sub_0488.png,subtraction,-23.0
sub_0489.png,subtraction,51.0
sub_0490.png,subtraction,2.0
sub_0491.png,subtraction,17.0
sub_0492.png,subtraction,-19.0
sub_0493.png,subtraction,-67.0
sub_0494.png,subtraction,-35.0
sub_0495.png,subtraction,39.0
sub_0496.png,subtraction,78.0
sub_0497.png,subtraction,6.0
sub_0498.png,subtraction,-23.0
sub_0499.png,subtraction,35.0
sub_0500.png,subtraction,-31.0
sub_0501.png,subtraction,2.0
sub_0502.png,subtraction,-47.0
sub_0503.png,subtraction,17.0
sub_0504.png,subtraction,-36.0
sub_0505.png,subtraction,-32.0
sub_0506.png,subtraction,-53.0
sub_0507.png,subtraction,-28.0
sub_0508.png,subtraction,-5.0
sub_0509.png,subtraction,-47.0
sub_0510.png,subtraction,28.0
sub_0511.png,subtraction,38.0
sub_0512.png,subtraction,10.0
sub_0513.png,subtraction,39.0
sub_0514.png,subtraction,-45.0
sub_0515.png,subtraction,-8.0
sub_0516.png,subtraction,-61.0
sub_0517.png,subtraction,-62.0
sub_0518.png,subtraction,-35.0
sub_0519.png,subtraction,-15.0
sub_0520.png,subtraction,-64.0
sub_0521.png,subtraction,-5.0
sub_0522.png,subtraction,-71.0
sub_0523.png,subtraction,-43.0
sub_0524.png,subtraction,-25.0
sub_0525.png,subtraction,-45.0
sub_0526.png,subtraction,-59.0
sub_0527.png,subtraction,-44.0
sub_0528.png,subtraction,-70.0
sub_0529.png,subtraction,38.0
sub_0530.png,subtraction,4.0
sub_0531.png,subtraction,-35.0
sub_0532.png,subtraction,78.0
sub_0533.png,subtraction,-5.0
sub_0534.png,subtraction,8.0
sub_0535.png,subtraction,-27.0
sub_0536.png,subtraction,-1.0
sub_0537.png,subtraction,31.0
sub_0538.png,subtraction,-3.0
sub_0539.png,subtraction,4.0
sub_0540.png,subtraction,6.0
sub_0541.png,subtraction,20.0
sub_0542.png,subtraction,-69.0
sub_0543.png,subtraction,30.0
sub_0544.png,subtraction,0.0
sub_0545.png,subtraction,-46.0
sub_0546.png,subtraction,-8.0
sub_0547.png,subtraction,37.0
sub_0548.png,subtraction,-48.0
sub_0549.png,subtraction,-2.0
sub_0550.png,subtraction,6.0
sub_0551.png,subtraction,-15.0
sub_0552.png,subtraction,15.0
sub_0553.png,subtraction,-54.0
sub_0554.png,subtraction,34.0
sub_0555.png,subtraction,42.0
sub_0556.png,subtraction,36.0
sub_0557.png,subtraction,-22.0
sub_0558.png,subtraction,-7.0
sub_0559.png,subtraction,31.0
sub_0560.png,subtraction,55.0
sub_0561.png,subtraction,-70.0
sub_0562.png,subtraction,16.0
sub_0563.png,subtraction,69.0
sub_0564.png,subtraction,-9.0
sub_0565.png,subtraction,5.0
sub_0566.png,subtraction,11.0
sub_0567.png,subtraction,-7.0
sub_0568.png,subtraction,56.0
sub_0569.png,subtraction,-28.0
sub_0570.png,subtraction,-34.0
sub_0571.png,subtraction,-15.0
sub_0572.png,subtraction,-71.0
sub_0573.png,subtraction,-32.0
sub_0574.png,subtraction,6.0
sub_0575.png,subtraction,71.0
sub_0576.png,subtraction,-5.0
sub_0577.png,subtraction,19.0
sub_0578.png,subtraction,69.0
sub_0579.png,subtraction,-32.0
sub_0580.png,subtraction,0.0
sub_0581.png,subtraction,56.0
sub_0582.png,subtraction,-21.0
sub_0583.png,subtraction,-53.0
sub_0584.png,subtraction,51.0
sub_0585.png,subtraction,28.0
sub_0586.png,subtraction,-56.0
sub_0587.png,subtraction,-31.0
sub_0588.png,subtraction,-30.0
sub_0589.png,subtraction,16.0
sub_0590.png,subtraction,-59.0
sub_0591.png,subtraction,-15.0
sub_0592.png,subtraction,2.0
sub_0593.png,subtraction,18.0
sub_0594.png,subtraction,39.0
sub_0595.png,subtraction,14.0
sub_0596.png,subtraction,-55.0
sub_0597.png,subtraction,-35.0
sub_0598.png,subtraction,27.0
sub_0599.png,subtraction,0.0
sub_0600.png,subtraction,-33.0
sub_0601.png,subtraction,7.0
sub_0602.png,subtraction,21.0
sub_0603.png,subtraction,26.0
sub_0604.png,subtraction,-35.0
sub_0605.png,subtraction,14.0
sub_0606.png,subtraction,41.0
sub_0607.png,subtraction,-12.0
sub_0608.png,subtraction,47.0
sub_0609.png,subtraction,-42.0
sub_0610.png,subtraction,5.0
sub_0611.png,subtraction,-47.0
sub_0612.png,subtraction,-12.0
sub_0613.png,subtraction,-14.0
sub_0614.png,subtraction,2.0
sub_0615.png,subtraction,20.0
sub_0616.png,subtraction,43.0
sub_0617.png,subtraction,13.0
sub_0618.png,subtraction,15.0
sub_0619.png,subtraction,-15.0
sub_0620.png,subtraction,-78.0
sub_0621.png,subtraction,-80.0
sub_0622.png,subtraction,-34.0
sub_0623.png,subtraction,-83.0
sub_0624.png,subtraction,-17.0
sub_0625.png,subtraction,-47.0
sub_0626.png,subtraction,49.0
sub_0627.png,subtraction,38.0
sub_0628.png,subtraction,-22.0
sub_0629.png,subtraction,65.0
sub_0630.png,subtraction,-39.0
sub_0631.png,subtraction,4.0
sub_0632.png,subtraction,-54.0
sub_0633.png,subtraction,15.0
sub_0634.png,subtraction,-48.0
sub_0635.png,subtraction,52.0
sub_0636.png,subtraction,64.0
sub_0637.png,subtraction,-27.0
sub_0638.png,subtraction,-32.0
sub_0639.png,subtraction,39.0
sub_0640.png,subtraction,8.0
sub_0641.png,subtraction,44.0
sub_0642.png,subtraction,-14.0
sub_0643.png,subtraction,-16.0
sub_0644.png,subtraction,19.0
sub_0645.png,subtraction,71.0
sub_0646.png,subtraction,52.0
sub_0647.png,subtraction,-26.0
sub_0648.png,subtraction,32.0
sub_0649.png,subtraction,30.0
sub_0650.png,subtraction,-26.0
sub_0651.png,subtraction,5.0
sub_0652.png,subtraction,-3.0
sub_0653.png,subtraction,74.0
sub_0654.png,subtraction,15.0
sub_0655.png,subtraction,-73.0
sub_0656.png,subtraction,-2.0
sub_0657.png,subtraction,-40.0
sub_0658.png,subtraction,-29.0
sub_0659.png,subtraction,71.0
sub_0660.png,subtraction,39.0
sub_0661.png,subtraction,11.0
sub_0662.png,subtraction,40.0
sub_0663.png,subtraction,-4.0
sub_0664.png,subtraction,65.0
sub_0665.png,subtraction,18.0
sub_0666.png,subtraction,15.0
sub_0667.png,subtraction,-1.0
sub_0668.png,subtraction,-47.0
sub_0669.png,subtraction,58.0
sub_0670.png,subtraction,-49.0
sub_0671.png,subtraction,60.0
sub_0672.png,subtraction,36.0
sub_0673.png,subtraction,-3.0
sub_0674.png,subtraction,-96.0
sub_0675.png,subtraction,-60.0
sub_0676.png,subtraction,56.0
sub_0677.png,subtraction,9.0
sub_0678.png,subtraction,1.0
sub_0679.png,subtraction,41.0
sub_0680.png,subtraction,32.0
sub_0681.png,subtraction,-25.0
sub_0682.png,subtraction,-16.0
sub_0683.png,subtraction,32.0
sub_0684.png,subtraction,-72.0
sub_0685.png,subtraction,-86.0
sub_0686.png,subtraction,17.0
sub_0687.png,subtraction,38.0
sub_0688.png,subtraction,-40.0
sub_0689.png,subtraction,51.0
sub_0690.png,subtraction,-14.0
sub_0691.png,subtraction,4.0
sub_0692.png,subtraction,31.0
sub_0693.png,subtraction,-12.0
sub_0694.png,subtraction,54.0
sub_0695.png,subtraction,22.0
sub_0696.png,subtraction,-65.0
sub_0697.png,subtraction,78.0
sub_0698.png,subtraction,-18.0
sub_0699.png,subtraction,-52.0
sub_0700.png,subtraction,-65.0
sub_0701.png,subtraction,1.0
sub_0702.png,subtraction,-11.0
sub_0703.png,subtraction,-23.0
sub_0704.png,subtraction,32.0
sub_0705.png,subtraction,4.0
sub_0706.png,subtraction,-2.0
sub_0707.png,subtraction,-33.0
sub_0708.png,subtraction,38.0
sub_0709.png,subtraction,19.0
sub_0710.png,subtraction,19.0
sub_0711.png,subtraction,65.0
sub_0712.png,subtraction,33.0
sub_0713.png,subtraction,27.0
sub_0714.png,subtraction,-4.0
sub_0715.png,subtraction,48.0
sub_0716.png,subtraction,-29.0
sub_0717.png,subtraction,46.0
sub_0718.png,subtraction,16.0
sub_0719.png,subtraction,11.0
sub_0720.png,subtraction,9.0
sub_0721.png,subtraction,-1.0
sub_0722.png,subtraction,-61.0
sub_0723.png,subtraction,-77.0
sub_0724.png,subtraction,39.0
sub_0725.png,subtraction,0.0
sub_0726.png,subtraction,29.0
sub_0727.png,subtraction,-33.0
sub_0728.png,subtraction,-9.0
sub_0729.png,subtraction,-16.0
sub_0730.png,subtraction,54.0
sub_0731.png,subtraction,-31.0
sub_0732.png,subtraction,77.0
sub_0733.png,subtraction,58.0
sub_0734.png,subtraction,18.0
sub_0735.png,subtraction,9.0
sub_0736.png,subtraction,-9.0
sub_0737.png,subtraction,20.0
sub_0738.png,subtraction,-9.0
sub_0739.png,subtraction,-56.0
sub_0740.png,subtraction,-70.0
sub_0741.png,subtraction,50.0
sub_0742.png,subtraction,28.0
sub_0743.png,subtraction,-53.0
sub_0744.png,subtraction,-66.0
sub_0745.png,subtraction,29.0
sub_0746.png,subtraction,-21.0
sub_0747.png,subtraction,50.0
sub_0748.png,subtraction,38.0
sub_0749.png,subtraction,88.0
sub_0750.png,subtraction,4.0
sub_0751.png,subtraction,4.0
sub_0752.png,subtraction,38.0
sub_0753.png,subtraction,11.0
sub_0754.png,subtraction,-68.0
sub_0755.png,subtraction,-32.0
sub_0756.png,subtraction,10.0
sub_0757.png,subtraction,72.0
sub_0758.png,subtraction,39.0
sub_0759.png,subtraction,37.0
sub_0760.png,subtraction,23.0
sub_0761.png,subtraction,-26.0
sub_0762.png,subtraction,1.0
sub_0763.png,subtraction,36.0
sub_0764.png,subtraction,43.0
sub_0765.png,subtraction,53.0
sub_0766.png,subtraction,79.0
sub_0767.png,subtraction,-15.0
sub_0768.png,subtraction,-49.0
sub_0769.png,subtraction,-18.0
sub_0770.png,subtraction,26.0
sub_0771.png,subtraction,32.0
sub_0772.png,subtraction,53.0
sub_0773.png,subtraction,-66.0
sub_0774.png,subtraction,38.0
sub_0775.png,subtraction,41.0
sub_0776.png,subtraction,30.0
sub_0777.png,subtraction,-32.0
sub_0778.png,subtraction,1.0
sub_0779.png,subtraction,-15.0
sub_0780.png,subtraction,11.0
sub_0781.png,subtraction,-16.0
sub_0782.png,subtraction,-25.0
sub_0783.png,subtraction,-66.0
sub_0784.png,subtraction,59.0
sub_0785.png,subtraction,-62.0
sub_0786.png,subtraction,26.0
sub_0787.png,subtraction,43.0
sub_0788.png,subtraction,81.0
sub_0789.png,subtraction,29.0
sub_0790.png,subtraction,-87.0
sub_0791.png,subtraction,51.0
sub_0792.png,subtraction,18.0
sub_0793.png,subtraction,72.0
sub_0794.png,subtraction,-43.0
sub_0795.png,subtraction,3.0
sub_0796.png,subtraction,-33.0
sub_0797.png,subtraction,-11.0
